"isono","year","sexno","ageno","eduno","etfr"
646,2020,2,0,7,2.53
662,2020,0,0,0,2.12
662,2020,0,0,2,3.42
662,2020,0,0,3,3.02
662,2020,0,0,4,2.58
662,2020,0,0,5,2.19
662,2020,0,0,6,1.86
662,2020,0,0,7,1.54
662,2020,2,0,0,2.12
662,2020,2,0,2,3.42
662,2020,2,0,3,3.02
662,2020,2,0,4,2.58
662,2020,2,0,5,2.19
662,2020,2,0,6,1.86
662,2020,2,0,7,1.54
670,2020,0,0,0,2.25
670,2020,0,0,2,3.56
670,2020,0,0,3,3.14
670,2020,0,0,4,2.7
670,2020,0,0,5,2.27
670,2020,0,0,6,1.94
670,2020,0,0,7,1.61
670,2020,2,0,0,2.25
670,2020,2,0,2,3.56
670,2020,2,0,3,3.14
670,2020,2,0,4,2.7
670,2020,2,0,5,2.27
670,2020,2,0,6,1.94
670,2020,2,0,7,1.61
678,2020,0,0,0,3.08
678,2020,0,0,2,3.31
678,2020,0,0,3,3.42
678,2020,0,0,4,3.19
678,2020,0,0,5,2.65
678,2020,0,0,6,2.31
678,2020,0,0,7,2.14
678,2020,2,0,0,3.08
678,2020,2,0,2,3.31
678,2020,2,0,3,3.42
678,2020,2,0,4,3.19
678,2020,2,0,5,2.65
678,2020,2,0,6,2.31
678,2020,2,0,7,2.14
682,2020,0,0,0,2.79
682,2020,0,0,2,3.99
682,2020,0,0,3,3.67
682,2020,0,0,4,3.4
682,2020,0,0,5,3.05
682,2020,0,0,6,2.54
682,2020,0,0,7,2.23
682,2020,2,0,0,2.79
682,2020,2,0,2,3.99
682,2020,2,0,3,3.67
682,2020,2,0,4,3.4
682,2020,2,0,5,3.05
682,2020,2,0,6,2.54
682,2020,2,0,7,2.23
686,2020,0,0,0,4.59
686,2020,0,0,2,5.16
686,2020,0,0,3,4.42
686,2020,0,0,4,3.66
686,2020,0,0,5,3.63
686,2020,0,0,6,2.25
686,2020,0,0,7,1.96
686,2020,2,0,0,4.59
686,2020,2,0,2,5.16
686,2020,2,0,3,4.42
686,2020,2,0,4,3.66
686,2020,2,0,5,3.63
686,2020,2,0,6,2.25
686,2020,2,0,7,1.96
688,2020,0,0,0,1.8
688,2020,0,0,2,2.31
688,2020,0,0,3,2.31
688,2020,0,0,4,2.31
688,2020,0,0,5,2.19
688,2020,0,0,6,1.7
688,2020,0,0,7,1.44
688,2020,2,0,0,1.8
688,2020,2,0,2,2.31
688,2020,2,0,3,2.31
688,2020,2,0,4,2.31
688,2020,2,0,5,2.19
688,2020,2,0,6,1.7
688,2020,2,0,7,1.44
694,2020,0,0,0,4.34
694,2020,0,0,2,4.75
694,2020,0,0,3,4.45
694,2020,0,0,4,3.98
694,2020,0,0,5,3.19
694,2020,0,0,6,2.49
694,2020,0,0,7,2.71
694,2020,2,0,0,4.34
694,2020,2,0,2,4.75
694,2020,2,0,3,4.45
694,2020,2,0,4,3.98
694,2020,2,0,5,3.19
694,2020,2,0,6,2.49
694,2020,2,0,7,2.71
702,2020,0,0,0,1.56
702,2020,0,0,2,2.04
702,2020,0,0,3,2.04
702,2020,0,0,4,2.04
702,2020,0,0,5,2.04
702,2020,0,0,6,1.69
702,2020,0,0,7,1.5
702,2020,2,0,0,1.56
702,2020,2,0,2,2.04
702,2020,2,0,3,2.04
702,2020,2,0,4,2.04
702,2020,2,0,5,2.04
702,2020,2,0,6,1.69
702,2020,2,0,7,1.5
703,2020,0,0,0,1.36
703,2020,0,0,2,1.68
703,2020,0,0,3,1.68
703,2020,0,0,4,1.68
703,2020,0,0,5,1.68
703,2020,0,0,6,1.36
703,2020,0,0,7,1.15
703,2020,2,0,0,1.36
703,2020,2,0,2,1.68
703,2020,2,0,3,1.68
703,2020,2,0,4,1.68
703,2020,2,0,5,1.68
703,2020,2,0,6,1.36
703,2020,2,0,7,1.15
704,2020,0,0,0,1.94
704,2020,0,0,2,2.42
704,2020,0,0,3,2.06
704,2020,0,0,4,2.15
704,2020,0,0,5,1.94
704,2020,0,0,6,1.8
704,2020,0,0,7,1.58
704,2020,2,0,0,1.94
704,2020,2,0,2,2.42
704,2020,2,0,3,2.06
704,2020,2,0,4,2.15
704,2020,2,0,5,1.94
704,2020,2,0,6,1.8
704,2020,2,0,7,1.58
705,2020,0,0,0,1.39
705,2020,0,0,2,1.64
705,2020,0,0,3,1.64
705,2020,0,0,4,1.64
705,2020,0,0,5,1.64
705,2020,0,0,6,1.41
705,2020,0,0,7,1.25
705,2020,2,0,0,1.39
705,2020,2,0,2,1.64
705,2020,2,0,3,1.64
705,2020,2,0,4,1.64
705,2020,2,0,5,1.64
705,2020,2,0,6,1.41
705,2020,2,0,7,1.25
706,2020,0,0,0,6.01
706,2020,0,0,2,6.82
706,2020,0,0,3,6.25
706,2020,0,0,4,5.37
706,2020,0,0,5,4.09
706,2020,0,0,6,3.18
706,2020,0,0,7,2.77
706,2020,2,0,0,6.01
706,2020,2,0,2,6.82
706,2020,2,0,3,6.25
706,2020,2,0,4,5.37
706,2020,2,0,5,4.09
706,2020,2,0,6,3.18
706,2020,2,0,7,2.77
710,2020,0,0,0,2.53
710,2020,0,0,2,3.58
710,2020,0,0,3,3.21
710,2020,0,0,4,3.02
710,2020,0,0,5,2.6
710,2020,0,0,6,2.19
710,2020,0,0,7,1.92
710,2020,2,0,0,2.53
710,2020,2,0,2,3.58
710,2020,2,0,3,3.21
710,2020,2,0,4,3.02
710,2020,2,0,5,2.6
710,2020,2,0,6,2.19
710,2020,2,0,7,1.92
716,2020,0,0,0,2.99
716,2020,0,0,2,3.33
716,2020,0,0,3,3.59
716,2020,0,0,4,3.38
716,2020,0,0,5,3.12
716,2020,0,0,6,2.66
716,2020,0,0,7,2.12
716,2020,2,0,0,2.99
716,2020,2,0,2,3.33
716,2020,2,0,3,3.59
716,2020,2,0,4,3.38
716,2020,2,0,5,3.12
716,2020,2,0,6,2.66
716,2020,2,0,7,2.12
724,2020,0,0,0,1.26
724,2020,0,0,2,1.5
724,2020,0,0,3,1.5
724,2020,0,0,4,1.5
724,2020,0,0,5,1.38
724,2020,0,0,6,1.22
724,2020,0,0,7,1.09
724,2020,2,0,0,1.26
724,2020,2,0,2,1.5
724,2020,2,0,3,1.5
724,2020,2,0,4,1.5
724,2020,2,0,5,1.38
724,2020,2,0,6,1.22
724,2020,2,0,7,1.09
736,2020,0,0,0,3.84
736,2020,0,0,2,4.1
736,2020,0,0,3,3.95
736,2020,0,0,4,3.98
736,2020,0,0,5,3.76
736,2020,0,0,6,3.08
736,2020,0,0,7,2.56
736,2020,2,0,0,3.84
736,2020,2,0,2,4.1
736,2020,2,0,3,3.95
736,2020,2,0,4,3.98
736,2020,2,0,5,3.76
736,2020,2,0,6,3.08
736,2020,2,0,7,2.56
740,2020,0,0,0,2.48
740,2020,0,0,2,3.98
740,2020,0,0,3,3.5
740,2020,0,0,4,2.98
740,2020,0,0,5,2.52
740,2020,0,0,6,2.13
740,2020,0,0,7,1.77
740,2020,2,0,0,2.48
740,2020,2,0,2,3.98
740,2020,2,0,3,3.5
740,2020,2,0,4,2.98
740,2020,2,0,5,2.52
740,2020,2,0,6,2.13
740,2020,2,0,7,1.77
748,2020,0,0,0,3.11
748,2020,0,0,2,3.77
748,2020,0,0,3,3.58
748,2020,0,0,4,3.37
748,2020,0,0,5,3.04
748,2020,0,0,6,2.52
748,2020,0,0,7,2.08
748,2020,2,0,0,3.11
748,2020,2,0,2,3.77
748,2020,2,0,3,3.58
748,2020,2,0,4,3.37
748,2020,2,0,5,3.04
748,2020,2,0,6,2.52
748,2020,2,0,7,2.08
752,2020,0,0,0,1.68
752,2020,0,0,2,1.71
752,2020,0,0,3,1.71
752,2020,0,0,4,1.71
752,2020,0,0,5,1.71
752,2020,0,0,6,1.68
752,2020,0,0,7,1.65
752,2020,2,0,0,1.68
752,2020,2,0,2,1.71
752,2020,2,0,3,1.71
752,2020,2,0,4,1.71
752,2020,2,0,5,1.71
752,2020,2,0,6,1.68
752,2020,2,0,7,1.65
756,2020,0,0,0,1.42
756,2020,0,0,2,1.6
756,2020,0,0,3,1.6
756,2020,0,0,4,1.6
756,2020,0,0,5,1.6
756,2020,0,0,6,1.4
756,2020,0,0,7,1.24
756,2020,2,0,0,1.42
756,2020,2,0,2,1.6
756,2020,2,0,3,1.6
756,2020,2,0,4,1.6
756,2020,2,0,5,1.6
756,2020,2,0,6,1.4
756,2020,2,0,7,1.24
760,2020,0,0,0,2.83
760,2020,0,0,2,3.42
760,2020,0,0,3,3.15
760,2020,0,0,4,2.92
760,2020,0,0,5,2.6
760,2020,0,0,6,2.17
760,2020,0,0,7,1.91
760,2020,2,0,0,2.83
760,2020,2,0,2,3.42
760,2020,2,0,3,3.15
760,2020,2,0,4,2.92
760,2020,2,0,5,2.6
760,2020,2,0,6,2.17
760,2020,2,0,7,1.91
762,2020,0,0,0,2.91
762,2020,0,0,2,3.29
762,2020,0,0,3,3.29
762,2020,0,0,4,3.29
762,2020,0,0,5,3.17
762,2020,0,0,6,2.82
762,2020,0,0,7,2.39
762,2020,2,0,0,2.91
762,2020,2,0,2,3.29
762,2020,2,0,3,3.29
762,2020,2,0,4,3.29
762,2020,2,0,5,3.17
762,2020,2,0,6,2.82
762,2020,2,0,7,2.39
764,2020,0,0,0,1.87
764,2020,0,0,2,2.02
764,2020,0,0,3,2.02
764,2020,0,0,4,2.02
764,2020,0,0,5,2.02
764,2020,0,0,6,1.67
764,2020,0,0,7,1.49
764,2020,2,0,0,1.87
764,2020,2,0,2,2.02
764,2020,2,0,3,2.02
764,2020,2,0,4,2.02
764,2020,2,0,5,2.02
764,2020,2,0,6,1.67
764,2020,2,0,7,1.49
768,2020,0,0,0,3.57
768,2020,0,0,2,4.32
768,2020,0,0,3,4.01
768,2020,0,0,4,3.56
768,2020,0,0,5,2.87
768,2020,0,0,6,2.29
768,2020,0,0,7,1.99
768,2020,2,0,0,3.57
768,2020,2,0,2,4.32
768,2020,2,0,3,4.01
768,2020,2,0,4,3.56
768,2020,2,0,5,2.87
768,2020,2,0,6,2.29
768,2020,2,0,7,1.99
776,2020,0,0,0,3.27
776,2020,0,0,2,4.8
776,2020,0,0,3,4.42
776,2020,0,0,4,4.03
776,2020,0,0,5,3.51
776,2020,0,0,6,2.88
776,2020,0,0,7,2.52
776,2020,2,0,0,3.27
776,2020,2,0,2,4.8
776,2020,2,0,3,4.42
776,2020,2,0,4,4.03
776,2020,2,0,5,3.51
776,2020,2,0,6,2.88
776,2020,2,0,7,2.52
780,2020,0,0,0,1.77
780,2020,0,0,2,2.23
780,2020,0,0,3,2.23
780,2020,0,0,4,2.23
780,2020,0,0,5,1.86
780,2020,0,0,6,1.54
780,2020,0,0,7,1.28
780,2020,2,0,0,1.77
780,2020,2,0,2,2.23
780,2020,2,0,3,2.23
780,2020,2,0,4,2.23
780,2020,2,0,5,1.86
780,2020,2,0,6,1.54
780,2020,2,0,7,1.28
784,2020,0,0,0,1.97
784,2020,0,0,2,2.58
784,2020,0,0,3,2.58
784,2020,0,0,4,2.58
784,2020,0,0,5,2.18
784,2020,0,0,6,1.84
784,2020,0,0,7,1.63
784,2020,2,0,0,1.97
784,2020,2,0,2,2.58
784,2020,2,0,3,2.58
784,2020,2,0,4,2.58
784,2020,2,0,5,2.18
784,2020,2,0,6,1.84
784,2020,2,0,7,1.63
788,2020,0,0,0,2
788,2020,0,0,2,2.55
788,2020,0,0,3,2.55
788,2020,0,0,4,2.55
788,2020,0,0,5,2.15
788,2020,0,0,6,1.82
788,2020,0,0,7,1.6
788,2020,2,0,0,2
788,2020,2,0,2,2.55
788,2020,2,0,3,2.55
788,2020,2,0,4,2.55
788,2020,2,0,5,2.15
788,2020,2,0,6,1.82
788,2020,2,0,7,1.6
792,2020,0,0,0,2.4
792,2020,0,0,2,3.64
792,2020,0,0,3,2.82
792,2020,0,0,4,2.62
792,2020,0,0,5,2.09
792,2020,0,0,6,1.9
792,2020,0,0,7,1.55
792,2020,2,0,0,2.4
792,2020,2,0,2,3.64
792,2020,2,0,3,2.82
792,2020,2,0,4,2.62
792,2020,2,0,5,2.09
792,2020,2,0,6,1.9
792,2020,2,0,7,1.55
795,2020,0,0,0,2.43
795,2020,0,0,2,2.84
795,2020,0,0,3,2.84
795,2020,0,0,4,2.84
795,2020,0,0,5,2.75
795,2020,0,0,6,2.43
795,2020,0,0,7,2.08
795,2020,2,0,0,2.43
795,2020,2,0,2,2.84
795,2020,2,0,3,2.84
795,2020,2,0,4,2.84
795,2020,2,0,5,2.75
795,2020,2,0,6,2.43
795,2020,2,0,7,2.08
800,2020,0,0,0,6.26
800,2020,0,0,2,7.21
800,2020,0,0,3,6.8
800,2020,0,0,4,5.68
800,2020,0,0,5,4.41
800,2020,0,0,6,3.25
800,2020,0,0,7,3.77
800,2020,2,0,0,6.26
800,2020,2,0,2,7.21
800,2020,2,0,3,6.8
800,2020,2,0,4,5.68
800,2020,2,0,5,4.41
800,2020,2,0,6,3.25
800,2020,2,0,7,3.77
804,2020,0,0,0,1.75
804,2020,0,0,2,2.36
804,2020,0,0,3,2.36
804,2020,0,0,4,2.36
804,2020,0,0,5,2.23
804,2020,0,0,6,1.74
804,2020,0,0,7,1.47
804,2020,2,0,0,1.75
804,2020,2,0,2,2.36
804,2020,2,0,3,2.36
804,2020,2,0,4,2.36
804,2020,2,0,5,2.23
804,2020,2,0,6,1.74
804,2020,2,0,7,1.47
807,2020,0,0,0,1.79
807,2020,0,0,2,2.31
807,2020,0,0,3,2.31
807,2020,0,0,4,2.31
807,2020,0,0,5,2.19
807,2020,0,0,6,1.7
807,2020,0,0,7,1.43
807,2020,2,0,0,1.79
807,2020,2,0,2,2.31
807,2020,2,0,3,2.31
807,2020,2,0,4,2.31
807,2020,2,0,5,2.19
807,2020,2,0,6,1.7
807,2020,2,0,7,1.43
818,2020,0,0,0,2.81
818,2020,0,0,2,3.12
818,2020,0,0,3,3.07
818,2020,0,0,4,2.9
818,2020,0,0,5,2.8
818,2020,0,0,6,2.8
818,2020,0,0,7,2.39
818,2020,2,0,0,2.81
818,2020,2,0,2,3.12
818,2020,2,0,3,3.07
818,2020,2,0,4,2.9
818,2020,2,0,5,2.8
818,2020,2,0,6,2.8
818,2020,2,0,7,2.39
826,2020,0,0,0,1.7
826,2020,0,0,2,1.84
826,2020,0,0,3,1.84
826,2020,0,0,4,1.84
826,2020,0,0,5,1.84
826,2020,0,0,6,1.63
826,2020,0,0,7,1.53
826,2020,2,0,0,1.7
826,2020,2,0,2,1.84
826,2020,2,0,3,1.84
826,2020,2,0,4,1.84
826,2020,2,0,5,1.84
826,2020,2,0,6,1.63
826,2020,2,0,7,1.53
830,2020,0,0,0,1.86
830,2020,0,0,2,2.05
830,2020,0,0,3,2.05
830,2020,0,0,4,2.05
830,2020,0,0,5,2.05
830,2020,0,0,6,1.81
830,2020,0,0,7,1.7
830,2020,2,0,0,1.86
830,2020,2,0,2,2.05
830,2020,2,0,3,2.05
830,2020,2,0,4,2.05
830,2020,2,0,5,2.05
830,2020,2,0,6,1.81
830,2020,2,0,7,1.7
834,2020,0,0,0,5.05
834,2020,0,0,2,6.04
834,2020,0,0,3,5.42
834,2020,0,0,4,4.86
834,2020,0,0,5,3.14
834,2020,0,0,6,2.81
834,2020,0,0,7,2.45
834,2020,2,0,0,5.05
834,2020,2,0,2,6.04
834,2020,2,0,3,5.42
834,2020,2,0,4,4.86
834,2020,2,0,5,3.14
834,2020,2,0,6,2.81
834,2020,2,0,7,2.45
840,2020,0,0,0,1.66
840,2020,0,0,2,2.17
840,2020,0,0,3,2.17
840,2020,0,0,4,2.17
840,2020,0,0,5,2.17
840,2020,0,0,6,1.66
840,2020,0,0,7,1.48
840,2020,2,0,0,1.66
840,2020,2,0,2,2.17
840,2020,2,0,3,2.17
840,2020,2,0,4,2.17
840,2020,2,0,5,2.17
840,2020,2,0,6,1.66
840,2020,2,0,7,1.48
850,2020,0,0,0,2.1
850,2020,0,0,2,2.83
850,2020,0,0,3,2.54
850,2020,0,0,4,2.36
850,2020,0,0,5,2.16
850,2020,0,0,6,1.84
850,2020,0,0,7,1.62
850,2020,2,0,0,2.1
850,2020,2,0,2,2.83
850,2020,2,0,3,2.54
850,2020,2,0,4,2.36
850,2020,2,0,5,2.16
850,2020,2,0,6,1.84
850,2020,2,0,7,1.62
854,2020,0,0,0,5.66
854,2020,0,0,2,6.09
854,2020,0,0,3,4.95
854,2020,0,0,4,4.16
854,2020,0,0,5,2.73
854,2020,0,0,6,3.19
854,2020,0,0,7,2.77
854,2020,2,0,0,5.66
854,2020,2,0,2,6.09
854,2020,2,0,3,4.95
854,2020,2,0,4,4.16
854,2020,2,0,5,2.73
854,2020,2,0,6,3.19
854,2020,2,0,7,2.77
858,2020,0,0,0,2.16
858,2020,0,0,2,2.62
858,2020,0,0,3,2.62
858,2020,0,0,4,2.62
858,2020,0,0,5,2.17
858,2020,0,0,6,1.82
858,2020,0,0,7,1.51
858,2020,2,0,0,2.16
858,2020,2,0,2,2.62
858,2020,2,0,3,2.62
858,2020,2,0,4,2.62
858,2020,2,0,5,2.17
858,2020,2,0,6,1.82
858,2020,2,0,7,1.51
860,2020,0,0,0,2.42
860,2020,0,0,2,2.56
860,2020,0,0,3,2.56
860,2020,0,0,4,2.56
860,2020,0,0,5,2.48
860,2020,0,0,6,2.19
860,2020,0,0,7,1.86
860,2020,2,0,0,2.42
860,2020,2,0,2,2.56
860,2020,2,0,3,2.56
860,2020,2,0,4,2.56
860,2020,2,0,5,2.48
860,2020,2,0,6,2.19
860,2020,2,0,7,1.86
862,2020,0,0,0,2.56
862,2020,0,0,2,3.66
862,2020,0,0,3,3.44
862,2020,0,0,4,3.04
862,2020,0,0,5,2.65
862,2020,0,0,6,2.19
862,2020,0,0,7,1.81
862,2020,2,0,0,2.56
862,2020,2,0,2,3.66
862,2020,2,0,3,3.44
862,2020,2,0,4,3.04
862,2020,2,0,5,2.65
862,2020,2,0,6,2.19
862,2020,2,0,7,1.81
882,2020,0,0,0,3.29
882,2020,0,0,2,4.57
882,2020,0,0,3,4.22
882,2020,0,0,4,3.85
882,2020,0,0,5,3.36
882,2020,0,0,6,2.75
882,2020,0,0,7,2.42
882,2020,2,0,0,3.29
882,2020,2,0,2,4.57
882,2020,2,0,3,4.22
882,2020,2,0,4,3.85
882,2020,2,0,5,3.36
882,2020,2,0,6,2.75
882,2020,2,0,7,2.42
887,2020,0,0,0,4.86
887,2020,0,0,2,7.12
887,2020,0,0,3,6.58
887,2020,0,0,4,5.76
887,2020,0,0,5,4.67
887,2020,0,0,6,3.67
887,2020,0,0,7,3.2
887,2020,2,0,0,4.86
887,2020,2,0,2,7.12
887,2020,2,0,3,6.58
887,2020,2,0,4,5.76
887,2020,2,0,5,4.67
887,2020,2,0,6,3.67
887,2020,2,0,7,3.2
894,2020,0,0,0,6.18
894,2020,0,0,2,7.77
894,2020,0,0,3,7.29
894,2020,0,0,4,6.2
894,2020,0,0,5,4.9
894,2020,0,0,6,3.19
894,2020,0,0,7,3.13
894,2020,2,0,0,6.18
894,2020,2,0,2,7.77
894,2020,2,0,3,7.29
894,2020,2,0,4,6.2
894,2020,2,0,5,4.9
894,2020,2,0,6,3.19
894,2020,2,0,7,3.13
900,2020,0,0,0,2.7
900,2020,0,0,2,4.17
900,2020,0,0,3,4.08
900,2020,0,0,4,3.08
900,2020,0,0,5,2.33
900,2020,0,0,6,2
900,2020,0,0,7,1.73
900,2020,2,0,0,2.7
900,2020,2,0,2,4.17
900,2020,2,0,3,4.08
900,2020,2,0,4,3.08
900,2020,2,0,5,2.33
900,2020,2,0,6,2
900,2020,2,0,7,1.73
903,2020,0,0,0,4.5
903,2020,0,0,2,5.47
903,2020,0,0,3,5.25
903,2020,0,0,4,4.61
903,2020,0,0,5,3.71
903,2020,0,0,6,3.09
903,2020,0,0,7,2.49
903,2020,2,0,0,4.5
903,2020,2,0,2,5.47
903,2020,2,0,3,5.25
903,2020,2,0,4,4.61
903,2020,2,0,5,3.71
903,2020,2,0,6,3.09
903,2020,2,0,7,2.49
904,2020,0,0,0,2.4
904,2020,0,0,2,3.56
904,2020,0,0,3,3.29
904,2020,0,0,4,2.97
904,2020,0,0,5,2.4
904,2020,0,0,6,1.95
904,2020,0,0,7,1.75
904,2020,2,0,0,2.4
904,2020,2,0,2,3.56
904,2020,2,0,3,3.29
904,2020,2,0,4,2.97
904,2020,2,0,5,2.4
904,2020,2,0,6,1.95
904,2020,2,0,7,1.75
905,2020,0,0,0,1.64
905,2020,0,0,2,2.12
905,2020,0,0,3,2.12
905,2020,0,0,4,2.15
905,2020,0,0,5,2.15
905,2020,0,0,6,1.65
905,2020,0,0,7,1.47
905,2020,2,0,0,1.64
905,2020,2,0,2,2.12
905,2020,2,0,3,2.12
905,2020,2,0,4,2.15
905,2020,2,0,5,2.15
905,2020,2,0,6,1.65
905,2020,2,0,7,1.47
906,2020,0,0,0,1.6
906,2020,0,0,2,1.78
906,2020,0,0,3,2.39
906,2020,0,0,4,1.77
906,2020,0,0,5,1.78
906,2020,0,0,6,1.42
906,2020,0,0,7,1.28
906,2020,2,0,0,1.6
906,2020,2,0,2,1.78
906,2020,2,0,3,2.39
906,2020,2,0,4,1.77
906,2020,2,0,5,1.78
906,2020,2,0,6,1.42
906,2020,2,0,7,1.28
908,2020,0,0,0,1.54
908,2020,0,0,2,1.88
908,2020,0,0,3,1.72
908,2020,0,0,4,1.77
908,2020,0,0,5,1.75
908,2020,0,0,6,1.54
908,2020,0,0,7,1.4
908,2020,2,0,0,1.54
908,2020,2,0,2,1.88
908,2020,2,0,3,1.72
908,2020,2,0,4,1.77
908,2020,2,0,5,1.75
908,2020,2,0,6,1.54
908,2020,2,0,7,1.4
909,2020,0,0,0,2.14
909,2020,0,0,2,4.28
909,2020,0,0,3,4.08
909,2020,0,0,4,3.33
909,2020,0,0,5,2.63
909,2020,0,0,6,1.92
909,2020,0,0,7,1.68
909,2020,2,0,0,2.14
909,2020,2,0,2,4.28
909,2020,2,0,3,4.08
909,2020,2,0,4,3.33
909,2020,2,0,5,2.63
909,2020,2,0,6,1.92
909,2020,2,0,7,1.68
910,2020,0,0,0,4.69
910,2020,0,0,2,5.47
910,2020,0,0,3,5.32
910,2020,0,0,4,4.5
910,2020,0,0,5,3.87
910,2020,0,0,6,2.67
910,2020,0,0,7,2.06
910,2020,2,0,0,4.69
910,2020,2,0,2,5.47
910,2020,2,0,3,5.32
910,2020,2,0,4,4.5
910,2020,2,0,5,3.87
910,2020,2,0,6,2.67
910,2020,2,0,7,2.06
911,2020,0,0,0,5.11
911,2020,0,0,2,5.72
911,2020,0,0,3,5.75
911,2020,0,0,4,4.93
911,2020,0,0,5,4.5
911,2020,0,0,6,3.28
911,2020,0,0,7,2.71
911,2020,2,0,0,5.11
911,2020,2,0,2,5.72
911,2020,2,0,3,5.75
911,2020,2,0,4,4.93
911,2020,2,0,5,4.5
911,2020,2,0,6,3.28
911,2020,2,0,7,2.71
912,2020,0,0,0,2.92
912,2020,0,0,2,3.54
912,2020,0,0,3,3.37
912,2020,0,0,4,3.08
912,2020,0,0,5,2.62
912,2020,0,0,6,2.64
912,2020,0,0,7,2.17
912,2020,2,0,0,2.92
912,2020,2,0,2,3.54
912,2020,2,0,3,3.37
912,2020,2,0,4,3.08
912,2020,2,0,5,2.62
912,2020,2,0,6,2.64
912,2020,2,0,7,2.17
913,2020,0,0,0,2.58
913,2020,0,0,2,3.69
913,2020,0,0,3,3.31
913,2020,0,0,4,3.07
913,2020,0,0,5,2.62
913,2020,0,0,6,2.21
913,2020,0,0,7,1.93
913,2020,2,0,0,2.58
913,2020,2,0,2,3.69
913,2020,2,0,3,3.31
913,2020,2,0,4,3.07
913,2020,2,0,5,2.62
913,2020,2,0,6,2.21
913,2020,2,0,7,1.93
914,2020,0,0,0,5.36
914,2020,0,0,2,6.2
914,2020,0,0,3,5.44
914,2020,0,0,4,5.45
914,2020,0,0,5,4.44
914,2020,0,0,6,4.14
914,2020,0,0,7,3.2
914,2020,2,0,0,5.36
914,2020,2,0,2,6.2
914,2020,2,0,3,5.44
914,2020,2,0,4,5.45
914,2020,2,0,5,4.44
914,2020,2,0,6,4.14
914,2020,2,0,7,3.2
915,2020,0,0,0,2.44
915,2020,0,0,2,3.94
915,2020,0,0,3,3.31
915,2020,0,0,4,2.75
915,2020,0,0,5,2.42
915,2020,0,0,6,2
915,2020,0,0,7,1.75
915,2020,2,0,0,2.44
915,2020,2,0,2,3.94
915,2020,2,0,3,3.31
915,2020,2,0,4,2.75
915,2020,2,0,5,2.42
915,2020,2,0,6,2
915,2020,2,0,7,1.75
916,2020,0,0,0,2.62
916,2020,0,0,2,4
916,2020,0,0,3,3.48
916,2020,0,0,4,3.12
916,2020,0,0,5,2.52
916,2020,0,0,6,2.09
916,2020,0,0,7,1.78
916,2020,2,0,0,2.62
916,2020,2,0,2,4
916,2020,2,0,3,3.48
916,2020,2,0,4,3.12
916,2020,2,0,5,2.52
916,2020,2,0,6,2.09
916,2020,2,0,7,1.78
920,2020,0,0,0,2.29
920,2020,0,0,2,2.64
920,2020,0,0,3,2.81
920,2020,0,0,4,2.52
920,2020,0,0,5,2.2
920,2020,0,0,6,2.17
920,2020,0,0,7,2
920,2020,2,0,0,2.29
920,2020,2,0,2,2.64
920,2020,2,0,3,2.81
920,2020,2,0,4,2.52
920,2020,2,0,5,2.2
920,2020,2,0,6,2.17
920,2020,2,0,7,2
921,2020,0,0,0,2.87
921,2020,0,0,2,3.54
921,2020,0,0,3,2.94
921,2020,0,0,4,2.9
921,2020,0,0,5,2.62
921,2020,0,0,6,2.21
921,2020,0,0,7,2.02
921,2020,2,0,0,2.87
921,2020,2,0,2,3.54
921,2020,2,0,3,2.94
921,2020,2,0,4,2.9
921,2020,2,0,5,2.62
921,2020,2,0,6,2.21
921,2020,2,0,7,2.02
922,2020,0,0,0,3.06
922,2020,0,0,2,4.46
922,2020,0,0,3,4.01
922,2020,0,0,4,3.43
922,2020,0,0,5,3.08
922,2020,0,0,6,2.39
922,2020,0,0,7,2.22
922,2020,2,0,0,3.06
922,2020,2,0,2,4.46
922,2020,2,0,3,4.01
922,2020,2,0,4,3.43
922,2020,2,0,5,3.08
922,2020,2,0,6,2.39
922,2020,2,0,7,2.22
923,2020,0,0,0,1.67
923,2020,0,0,2,2.25
923,2020,0,0,3,2.26
923,2020,0,0,4,2.31
923,2020,0,0,5,2.08
923,2020,0,0,6,1.66
923,2020,0,0,7,1.37
923,2020,2,0,0,1.67
923,2020,2,0,2,2.25
923,2020,2,0,3,2.26
923,2020,2,0,4,2.31
923,2020,2,0,5,2.08
923,2020,2,0,6,1.66
923,2020,2,0,7,1.37
924,2020,0,0,0,1.7
924,2020,0,0,2,1.77
924,2020,0,0,3,2.18
924,2020,0,0,4,1.82
924,2020,0,0,5,1.8
924,2020,0,0,6,1.68
924,2020,0,0,7,1.59
924,2020,2,0,0,1.7
924,2020,2,0,2,1.77
924,2020,2,0,3,2.18
924,2020,2,0,4,1.82
924,2020,2,0,5,1.8
924,2020,2,0,6,1.68
924,2020,2,0,7,1.59
925,2020,0,0,0,1.38
925,2020,0,0,2,1.72
925,2020,0,0,3,1.57
925,2020,0,0,4,1.55
925,2020,0,0,5,1.52
925,2020,0,0,6,1.35
925,2020,0,0,7,1.19
925,2020,2,0,0,1.38
925,2020,2,0,2,1.72
925,2020,2,0,3,1.57
925,2020,2,0,4,1.55
925,2020,2,0,5,1.52
925,2020,2,0,6,1.35
925,2020,2,0,7,1.19
926,2020,0,0,0,1.47
926,2020,0,0,2,1.71
926,2020,0,0,3,NA
926,2020,0,0,4,1.88
926,2020,0,0,5,1.66
926,2020,0,0,6,1.46
926,2020,0,0,7,1.39
926,2020,2,0,0,1.47
